is_kiwi,recording,segment_index,segment_path
0.0,ZG_20181006_184500,34.0,segments/ZG_20181006_184500_34.png
0.0,ZG_20181006_184500,35.0,segments/ZG_20181006_184500_35.png
0.0,ZG_20181006_184500,36.0,segments/ZG_20181006_184500_36.png
0.0,ZG_20181006_184500,37.0,segments/ZG_20181006_184500_37.png
0.0,ZG_20181006_184500,38.0,segments/ZG_20181006_184500_38.png
0.0,ZG_20181006_184500,39.0,segments/ZG_20181006_184500_39.png
0.0,ZG_20181006_184500,40.0,segments/ZG_20181006_184500_40.png
0.0,ZG_20181006_184500,41.0,segments/ZG_20181006_184500_41.png
0.0,ZG_20181006_184500,42.0,segments/ZG_20181006_184500_42.png
0.0,ZG_20181006_184500,43.0,segments/ZG_20181006_184500_43.png
0.0,ZG_20181006_184500,44.0,segments/ZG_20181006_184500_44.png
0.0,ZG_20181006_184500,45.0,segments/ZG_20181006_184500_45.png
0.0,ZG_20181006_184500,46.0,segments/ZG_20181006_184500_46.png
0.0,ZG_20181006_184500,47.0,segments/ZG_20181006_184500_47.png
0.0,ZG_20181006_184500,48.0,segments/ZG_20181006_184500_48.png
0.0,ZG_20181006_184500,49.0,segments/ZG_20181006_184500_49.png
0.0,ZG_20181006_184500,50.0,segments/ZG_20181006_184500_50.png
0.0,ZG_20181006_184500,51.0,segments/ZG_20181006_184500_51.png
0.0,ZG_20181006_184500,52.0,segments/ZG_20181006_184500_52.png
0.0,ZG_20181006_184500,53.0,segments/ZG_20181006_184500_53.png
0.0,ZG_20181006_184500,54.0,segments/ZG_20181006_184500_54.png
0.0,ZG_20181006_184500,55.0,segments/ZG_20181006_184500_55.png
0.0,ZG_20181006_184500,56.0,segments/ZG_20181006_184500_56.png
0.0,ZG_20181006_184500,57.0,segments/ZG_20181006_184500_57.png
0.0,ZG_20181006_184500,58.0,segments/ZG_20181006_184500_58.png
0.0,ZG_20181006_184500,59.0,segments/ZG_20181006_184500_59.png
0.0,ZG_20181006_184500,60.0,segments/ZG_20181006_184500_60.png
0.0,ZG_20181006_184500,61.0,segments/ZG_20181006_184500_61.png
0.0,ZG_20181006_184500,62.0,segments/ZG_20181006_184500_62.png
0.0,ZG_20181006_184500,63.0,segments/ZG_20181006_184500_63.png
0.0,ZG_20181006_184500,64.0,segments/ZG_20181006_184500_64.png
0.0,ZG_20181006_184500,65.0,segments/ZG_20181006_184500_65.png
0.0,ZG_20181006_184500,66.0,segments/ZG_20181006_184500_66.png
0.0,ZG_20181006_184500,67.0,segments/ZG_20181006_184500_67.png
0.0,ZG_20181006_184500,68.0,segments/ZG_20181006_184500_68.png
0.0,ZG_20181006_184500,69.0,segments/ZG_20181006_184500_69.png
0.0,ZG_20181006_184500,70.0,segments/ZG_20181006_184500_70.png
0.0,ZG_20181006_184500,71.0,segments/ZG_20181006_184500_71.png
0.0,ZG_20181006_184500,72.0,segments/ZG_20181006_184500_72.png
0.0,ZG_20181006_184500,73.0,segments/ZG_20181006_184500_73.png
0.0,ZG_20181006_184500,74.0,segments/ZG_20181006_184500_74.png
0.0,ZJ_20181007_055438,0.0,segments/ZJ_20181007_055438_0.png
0.0,ZJ_20181007_055438,1.0,segments/ZJ_20181007_055438_1.png
0.0,ZJ_20181007_055438,2.0,segments/ZJ_20181007_055438_2.png
0.0,ZJ_20181007_055438,3.0,segments/ZJ_20181007_055438_3.png
0.0,ZJ_20181007_055438,4.0,segments/ZJ_20181007_055438_4.png
0.0,ZJ_20181007_055438,5.0,segments/ZJ_20181007_055438_5.png
0.0,ZJ_20181007_055438,6.0,segments/ZJ_20181007_055438_6.png
0.0,ZJ_20181007_055438,7.0,segments/ZJ_20181007_055438_7.png
0.0,ZJ_20181007_055438,8.0,segments/ZJ_20181007_055438_8.png
0.0,ZJ_20181007_055438,9.0,segments/ZJ_20181007_055438_9.png
0.0,ZJ_20181007_055438,10.0,segments/ZJ_20181007_055438_10.png
0.0,ZJ_20181007_055438,11.0,segments/ZJ_20181007_055438_11.png
0.0,ZJ_20181007_055438,12.0,segments/ZJ_20181007_055438_12.png
0.0,ZJ_20181007_055438,13.0,segments/ZJ_20181007_055438_13.png
0.0,ZJ_20181007_055438,14.0,segments/ZJ_20181007_055438_14.png
0.0,ZJ_20181007_055438,15.0,segments/ZJ_20181007_055438_15.png
0.0,ZJ_20181007_055438,16.0,segments/ZJ_20181007_055438_16.png
1.0,ZJ_20181007_055438,17.0,segments/ZJ_20181007_055438_17.png
1.0,ZJ_20181007_055438,18.0,segments/ZJ_20181007_055438_18.png
1.0,ZJ_20181007_055438,19.0,segments/ZJ_20181007_055438_19.png
1.0,ZJ_20181007_055438,20.0,segments/ZJ_20181007_055438_20.png
0.0,ZJ_20181007_055438,21.0,segments/ZJ_20181007_055438_21.png
0.0,ZJ_20181007_055438,22.0,segments/ZJ_20181007_055438_22.png
0.0,ZJ_20181007_055438,23.0,segments/ZJ_20181007_055438_23.png
0.0,ZJ_20181007_055438,24.0,segments/ZJ_20181007_055438_24.png
0.0,ZJ_20181007_055438,25.0,segments/ZJ_20181007_055438_25.png
0.0,ZJ_20181007_055438,26.0,segments/ZJ_20181007_055438_26.png
0.0,ZE_20181006_195023,0.0,segments/ZE_20181006_195023_0.png
0.0,ZE_20181006_195023,1.0,segments/ZE_20181006_195023_1.png
0.0,ZE_20181006_195023,2.0,segments/ZE_20181006_195023_2.png
0.0,ZE_20181006_195023,3.0,segments/ZE_20181006_195023_3.png
0.0,ZE_20181006_195023,4.0,segments/ZE_20181006_195023_4.png
0.0,ZE_20181006_195023,5.0,segments/ZE_20181006_195023_5.png
0.0,ZE_20181006_195023,6.0,segments/ZE_20181006_195023_6.png
0.0,ZE_20181006_195023,7.0,segments/ZE_20181006_195023_7.png
0.0,ZE_20181006_195023,8.0,segments/ZE_20181006_195023_8.png
0.0,ZE_20181006_195023,9.0,segments/ZE_20181006_195023_9.png
0.0,ZE_20181006_195023,10.0,segments/ZE_20181006_195023_10.png
0.0,ZE_20181006_195023,11.0,segments/ZE_20181006_195023_11.png
0.0,ZE_20181006_195023,12.0,segments/ZE_20181006_195023_12.png
0.0,ZE_20181006_195023,13.0,segments/ZE_20181006_195023_13.png
0.0,ZE_20181006_195023,14.0,segments/ZE_20181006_195023_14.png
0.0,ZE_20181006_195023,15.0,segments/ZE_20181006_195023_15.png
0.0,ZE_20181006_195023,16.0,segments/ZE_20181006_195023_16.png
0.0,ZE_20181006_195023,17.0,segments/ZE_20181006_195023_17.png
0.0,ZE_20181006_195023,18.0,segments/ZE_20181006_195023_18.png
0.0,ZE_20181006_195023,19.0,segments/ZE_20181006_195023_19.png
0.0,ZE_20181006_195023,20.0,segments/ZE_20181006_195023_20.png
0.0,ZE_20181006_195023,21.0,segments/ZE_20181006_195023_21.png
0.0,ZE_20181006_195023,22.0,segments/ZE_20181006_195023_22.png
0.0,ZE_20181006_195023,23.0,segments/ZE_20181006_195023_23.png
0.0,ZE_20181006_195023,24.0,segments/ZE_20181006_195023_24.png
0.0,ZE_20181006_195023,25.0,segments/ZE_20181006_195023_25.png
0.0,ZE_20181006_195023,26.0,segments/ZE_20181006_195023_26.png
0.0,ZE_20181006_195023,27.0,segments/ZE_20181006_195023_27.png
0.0,ZE_20181006_195023,28.0,segments/ZE_20181006_195023_28.png
0.0,ZE_20181006_195023,29.0,segments/ZE_20181006_195023_29.png
0.0,ZE_20181006_195023,30.0,segments/ZE_20181006_195023_30.png
0.0,ZE_20181006_195023,31.0,segments/ZE_20181006_195023_31.png
0.0,ZE_20181006_195023,32.0,segments/ZE_20181006_195023_32.png
0.0,ZE_20181006_195023,33.0,segments/ZE_20181006_195023_33.png
0.0,ZE_20181006_195023,34.0,segments/ZE_20181006_195023_34.png
0.0,ZE_20181006_195023,35.0,segments/ZE_20181006_195023_35.png
0.0,ZE_20181006_195023,36.0,segments/ZE_20181006_195023_36.png
0.0,ZE_20181006_195023,37.0,segments/ZE_20181006_195023_37.png
0.0,ZE_20181006_195023,38.0,segments/ZE_20181006_195023_38.png
0.0,ZE_20181006_195023,39.0,segments/ZE_20181006_195023_39.png
0.0,ZE_20181006_195023,40.0,segments/ZE_20181006_195023_40.png
0.0,ZE_20181006_195023,41.0,segments/ZE_20181006_195023_41.png
0.0,ZE_20181006_195023,42.0,segments/ZE_20181006_195023_42.png
0.0,ZE_20181006_195023,43.0,segments/ZE_20181006_195023_43.png
0.0,ZE_20181006_195023,44.0,segments/ZE_20181006_195023_44.png
0.0,ZE_20181006_195023,45.0,segments/ZE_20181006_195023_45.png
0.0,ZE_20181006_195023,46.0,segments/ZE_20181006_195023_46.png
0.0,ZE_20181006_195023,47.0,segments/ZE_20181006_195023_47.png
0.0,ZE_20181006_195023,48.0,segments/ZE_20181006_195023_48.png
0.0,ZE_20181006_195023,49.0,segments/ZE_20181006_195023_49.png
0.0,ZE_20181006_195023,50.0,segments/ZE_20181006_195023_50.png
0.0,ZE_20181006_195023,51.0,segments/ZE_20181006_195023_51.png
0.0,ZE_20181006_195023,52.0,segments/ZE_20181006_195023_52.png
0.0,ZE_20181006_195023,53.0,segments/ZE_20181006_195023_53.png
0.0,ZE_20181006_195023,54.0,segments/ZE_20181006_195023_54.png
0.0,ZE_20181006_195023,55.0,segments/ZE_20181006_195023_55.png
0.0,ZE_20181006_195023,56.0,segments/ZE_20181006_195023_56.png
0.0,ZE_20181006_195023,57.0,segments/ZE_20181006_195023_57.png
0.0,ZE_20181006_195023,58.0,segments/ZE_20181006_195023_58.png
0.0,ZE_20181006_195023,59.0,segments/ZE_20181006_195023_59.png
0.0,ZE_20181006_195023,60.0,segments/ZE_20181006_195023_60.png
0.0,ZE_20181006_195023,61.0,segments/ZE_20181006_195023_61.png
0.0,ZE_20181006_195023,62.0,segments/ZE_20181006_195023_62.png
0.0,ZE_20181006_195023,63.0,segments/ZE_20181006_195023_63.png
0.0,ZE_20181006_195023,64.0,segments/ZE_20181006_195023_64.png
0.0,ZE_20181006_195023,65.0,segments/ZE_20181006_195023_65.png
0.0,ZE_20181006_195023,66.0,segments/ZE_20181006_195023_66.png
0.0,ZE_20181006_195023,67.0,segments/ZE_20181006_195023_67.png
0.0,ZE_20181006_195023,68.0,segments/ZE_20181006_195023_68.png
0.0,ZE_20181006_195023,69.0,segments/ZE_20181006_195023_69.png
0.0,ZE_20181006_195023,70.0,segments/ZE_20181006_195023_70.png
0.0,ZE_20181006_195023,71.0,segments/ZE_20181006_195023_71.png
0.0,ZE_20181006_195023,72.0,segments/ZE_20181006_195023_72.png
0.0,ZE_20181006_195023,73.0,segments/ZE_20181006_195023_73.png
0.0,ZE_20181006_195023,74.0,segments/ZE_20181006_195023_74.png
0.0,ZI_20181006_213522,0.0,segments/ZI_20181006_213522_0.png
0.0,ZI_20181006_213522,1.0,segments/ZI_20181006_213522_1.png
0.0,ZI_20181006_213522,2.0,segments/ZI_20181006_213522_2.png
0.0,ZI_20181006_213522,3.0,segments/ZI_20181006_213522_3.png
0.0,ZI_20181006_213522,4.0,segments/ZI_20181006_213522_4.png
0.0,ZI_20181006_213522,5.0,segments/ZI_20181006_213522_5.png
1.0,ZI_20181006_213522,6.0,segments/ZI_20181006_213522_6.png
1.0,ZI_20181006_213522,7.0,segments/ZI_20181006_213522_7.png
1.0,ZI_20181006_213522,8.0,segments/ZI_20181006_213522_8.png
0.0,ZI_20181006_213522,9.0,segments/ZI_20181006_213522_9.png
0.0,ZI_20181006_213522,10.0,segments/ZI_20181006_213522_10.png
0.0,ZI_20181006_213522,11.0,segments/ZI_20181006_213522_11.png
1.0,ZI_20181006_213522,12.0,segments/ZI_20181006_213522_12.png
1.0,ZI_20181006_213522,13.0,segments/ZI_20181006_213522_13.png
0.0,ZI_20181006_213522,14.0,segments/ZI_20181006_213522_14.png
0.0,ZI_20181006_213522,15.0,segments/ZI_20181006_213522_15.png
0.0,ZI_20181006_213522,16.0,segments/ZI_20181006_213522_16.png
0.0,ZI_20181006_213522,17.0,segments/ZI_20181006_213522_17.png
0.0,ZI_20181006_213522,18.0,segments/ZI_20181006_213522_18.png
0.0,ZI_20181006_213522,19.0,segments/ZI_20181006_213522_19.png
0.0,ZI_20181006_213522,20.0,segments/ZI_20181006_213522_20.png
0.0,ZI_20181006_213522,21.0,segments/ZI_20181006_213522_21.png
0.0,ZI_20181006_213522,22.0,segments/ZI_20181006_213522_22.png
0.0,ZI_20181006_213522,23.0,segments/ZI_20181006_213522_23.png
0.0,ZI_20181006_213522,24.0,segments/ZI_20181006_213522_24.png
0.0,ZI_20181006_213522,25.0,segments/ZI_20181006_213522_25.png
0.0,ZI_20181006_213522,26.0,segments/ZI_20181006_213522_26.png
0.0,ZI_20181006_213522,27.0,segments/ZI_20181006_213522_27.png
0.0,ZI_20181006_213522,28.0,segments/ZI_20181006_213522_28.png
0.0,ZI_20181006_213522,29.0,segments/ZI_20181006_213522_29.png
0.0,ZI_20181006_213522,30.0,segments/ZI_20181006_213522_30.png
0.0,ZI_20181006_213522,31.0,segments/ZI_20181006_213522_31.png
0.0,ZI_20181006_213522,32.0,segments/ZI_20181006_213522_32.png
0.0,ZI_20181006_213522,33.0,segments/ZI_20181006_213522_33.png
0.0,ZI_20181006_213522,34.0,segments/ZI_20181006_213522_34.png
0.0,ZI_20181006_213522,35.0,segments/ZI_20181006_213522_35.png
0.0,ZI_20181006_213522,36.0,segments/ZI_20181006_213522_36.png
0.0,ZI_20181006_213522,37.0,segments/ZI_20181006_213522_37.png
0.0,ZI_20181006_213522,38.0,segments/ZI_20181006_213522_38.png
0.0,ZI_20181006_213522,39.0,segments/ZI_20181006_213522_39.png
0.0,ZI_20181006_213522,40.0,segments/ZI_20181006_213522_40.png
0.0,ZI_20181006_213522,41.0,segments/ZI_20181006_213522_41.png
0.0,ZI_20181006_213522,42.0,segments/ZI_20181006_213522_42.png
0.0,ZI_20181006_213522,43.0,segments/ZI_20181006_213522_43.png
0.0,ZI_20181006_213522,44.0,segments/ZI_20181006_213522_44.png
0.0,ZI_20181006_213522,45.0,segments/ZI_20181006_213522_45.png
0.0,ZI_20181006_213522,46.0,segments/ZI_20181006_213522_46.png
0.0,ZI_20181006_213522,47.0,segments/ZI_20181006_213522_47.png
0.0,ZI_20181006_213522,48.0,segments/ZI_20181006_213522_48.png
0.0,ZI_20181006_213522,49.0,segments/ZI_20181006_213522_49.png
0.0,ZI_20181006_213522,50.0,segments/ZI_20181006_213522_50.png
0.0,ZI_20181006_213522,51.0,segments/ZI_20181006_213522_51.png
0.0,ZI_20181006_213522,52.0,segments/ZI_20181006_213522_52.png
0.0,ZI_20181006_213522,53.0,segments/ZI_20181006_213522_53.png
0.0,ZI_20181006_213522,54.0,segments/ZI_20181006_213522_54.png
0.0,ZI_20181006_213522,55.0,segments/ZI_20181006_213522_55.png
0.0,ZI_20181006_213522,56.0,segments/ZI_20181006_213522_56.png
0.0,ZI_20181006_213522,57.0,segments/ZI_20181006_213522_57.png
0.0,ZI_20181006_213522,58.0,segments/ZI_20181006_213522_58.png
1.0,ZI_20181006_213522,59.0,segments/ZI_20181006_213522_59.png
1.0,ZI_20181006_213522,60.0,segments/ZI_20181006_213522_60.png
1.0,ZI_20181006_213522,61.0,segments/ZI_20181006_213522_61.png
0.0,ZI_20181006_213522,62.0,segments/ZI_20181006_213522_62.png
0.0,ZI_20181006_213522,63.0,segments/ZI_20181006_213522_63.png
0.0,ZI_20181006_213522,64.0,segments/ZI_20181006_213522_64.png
0.0,ZI_20181006_213522,65.0,segments/ZI_20181006_213522_65.png
0.0,ZI_20181006_213522,66.0,segments/ZI_20181006_213522_66.png
0.0,ZI_20181006_213522,67.0,segments/ZI_20181006_213522_67.png
0.0,ZI_20181006_213522,68.0,segments/ZI_20181006_213522_68.png
1.0,ZI_20181006_213522,69.0,segments/ZI_20181006_213522_69.png
1.0,ZI_20181006_213522,70.0,segments/ZI_20181006_213522_70.png
1.0,ZI_20181006_213522,71.0,segments/ZI_20181006_213522_71.png
1.0,ZI_20181006_213522,72.0,segments/ZI_20181006_213522_72.png
1.0,ZI_20181006_213522,73.0,segments/ZI_20181006_213522_73.png
1.0,ZI_20181006_213522,74.0,segments/ZI_20181006_213522_74.png
0.0,ZI_20181007_032022,0.0,segments/ZI_20181007_032022_0.png
0.0,ZI_20181007_032022,1.0,segments/ZI_20181007_032022_1.png
0.0,ZI_20181007_032022,2.0,segments/ZI_20181007_032022_2.png
0.0,ZI_20181007_032022,3.0,segments/ZI_20181007_032022_3.png
0.0,ZI_20181007_032022,4.0,segments/ZI_20181007_032022_4.png
0.0,ZI_20181007_032022,5.0,segments/ZI_20181007_032022_5.png
1.0,ZI_20181007_032022,6.0,segments/ZI_20181007_032022_6.png
1.0,ZI_20181007_032022,7.0,segments/ZI_20181007_032022_7.png
0.0,ZI_20181007_032022,8.0,segments/ZI_20181007_032022_8.png
0.0,ZI_20181007_032022,9.0,segments/ZI_20181007_032022_9.png
0.0,ZI_20181007_032022,10.0,segments/ZI_20181007_032022_10.png
0.0,ZI_20181007_032022,11.0,segments/ZI_20181007_032022_11.png
1.0,ZI_20181007_032022,12.0,segments/ZI_20181007_032022_12.png
1.0,ZI_20181007_032022,13.0,segments/ZI_20181007_032022_13.png
1.0,ZI_20181007_032022,14.0,segments/ZI_20181007_032022_14.png
1.0,ZI_20181007_032022,15.0,segments/ZI_20181007_032022_15.png
0.0,ZI_20181007_032022,16.0,segments/ZI_20181007_032022_16.png
0.0,ZI_20181007_032022,17.0,segments/ZI_20181007_032022_17.png
0.0,ZI_20181007_032022,18.0,segments/ZI_20181007_032022_18.png
0.0,ZI_20181007_032022,19.0,segments/ZI_20181007_032022_19.png
0.0,ZI_20181007_032022,20.0,segments/ZI_20181007_032022_20.png
0.0,ZI_20181007_015022,0.0,segments/ZI_20181007_015022_0.png
0.0,ZI_20181007_015022,1.0,segments/ZI_20181007_015022_1.png
0.0,ZI_20181007_015022,2.0,segments/ZI_20181007_015022_2.png
0.0,ZI_20181007_015022,3.0,segments/ZI_20181007_015022_3.png
0.0,ZI_20181007_015022,4.0,segments/ZI_20181007_015022_4.png
0.0,ZI_20181007_015022,5.0,segments/ZI_20181007_015022_5.png
0.0,ZI_20181007_015022,6.0,segments/ZI_20181007_015022_6.png
1.0,ZI_20181007_015022,7.0,segments/ZI_20181007_015022_7.png
1.0,ZI_20181007_015022,8.0,segments/ZI_20181007_015022_8.png
1.0,ZI_20181007_015022,9.0,segments/ZI_20181007_015022_9.png
1.0,ZI_20181007_015022,10.0,segments/ZI_20181007_015022_10.png
1.0,ZI_20181007_015022,11.0,segments/ZI_20181007_015022_11.png
1.0,ZI_20181007_015022,12.0,segments/ZI_20181007_015022_12.png
0.0,ZI_20181007_015022,13.0,segments/ZI_20181007_015022_13.png
0.0,ZI_20181007_015022,14.0,segments/ZI_20181007_015022_14.png
0.0,ZI_20181007_015022,15.0,segments/ZI_20181007_015022_15.png
0.0,ZI_20181007_015022,16.0,segments/ZI_20181007_015022_16.png
0.0,ZI_20181007_015022,17.0,segments/ZI_20181007_015022_17.png
1.0,ZI_20181007_015022,18.0,segments/ZI_20181007_015022_18.png
1.0,ZI_20181007_015022,19.0,segments/ZI_20181007_015022_19.png
0.0,ZI_20181007_015022,20.0,segments/ZI_20181007_015022_20.png
0.0,ZI_20181007_015022,21.0,segments/ZI_20181007_015022_21.png
0.0,ZI_20181007_015022,22.0,segments/ZI_20181007_015022_22.png
0.0,ZI_20181007_015022,23.0,segments/ZI_20181007_015022_23.png
1.0,ZI_20181007_015022,24.0,segments/ZI_20181007_015022_24.png
1.0,ZI_20181007_015022,25.0,segments/ZI_20181007_015022_25.png
0.0,ZI_20181007_015022,26.0,segments/ZI_20181007_015022_26.png
0.0,ZI_20181007_015022,27.0,segments/ZI_20181007_015022_27.png
0.0,ZI_20181007_015022,28.0,segments/ZI_20181007_015022_28.png
0.0,ZI_20181007_015022,29.0,segments/ZI_20181007_015022_29.png
0.0,ZI_20181007_015022,30.0,segments/ZI_20181007_015022_30.png
0.0,ZI_20181007_015022,31.0,segments/ZI_20181007_015022_31.png
0.0,ZI_20181007_015022,32.0,segments/ZI_20181007_015022_32.png
0.0,ZI_20181007_015022,33.0,segments/ZI_20181007_015022_33.png
0.0,ZI_20181007_015022,34.0,segments/ZI_20181007_015022_34.png
0.0,ZI_20181007_015022,35.0,segments/ZI_20181007_015022_35.png
0.0,ZI_20181007_015022,36.0,segments/ZI_20181007_015022_36.png
0.0,ZI_20181007_015022,37.0,segments/ZI_20181007_015022_37.png
0.0,ZI_20181007_015022,38.0,segments/ZI_20181007_015022_38.png
0.0,ZI_20181007_015022,39.0,segments/ZI_20181007_015022_39.png
0.0,ZI_20181007_015022,40.0,segments/ZI_20181007_015022_40.png
0.0,ZI_20181007_015022,41.0,segments/ZI_20181007_015022_41.png
0.0,ZI_20181007_015022,42.0,segments/ZI_20181007_015022_42.png
0.0,ZI_20181007_015022,43.0,segments/ZI_20181007_015022_43.png
0.0,ZI_20181007_015022,44.0,segments/ZI_20181007_015022_44.png
0.0,ZI_20181007_015022,45.0,segments/ZI_20181007_015022_45.png
0.0,ZI_20181007_015022,46.0,segments/ZI_20181007_015022_46.png
0.0,ZI_20181007_015022,47.0,segments/ZI_20181007_015022_47.png
0.0,ZI_20181007_015022,48.0,segments/ZI_20181007_015022_48.png
0.0,ZI_20181007_015022,49.0,segments/ZI_20181007_015022_49.png
0.0,ZI_20181007_015022,50.0,segments/ZI_20181007_015022_50.png
0.0,ZI_20181007_015022,51.0,segments/ZI_20181007_015022_51.png
0.0,ZI_20181007_015022,52.0,segments/ZI_20181007_015022_52.png
0.0,ZI_20181007_015022,53.0,segments/ZI_20181007_015022_53.png
0.0,ZI_20181007_015022,54.0,segments/ZI_20181007_015022_54.png
1.0,ZI_20181007_015022,55.0,segments/ZI_20181007_015022_55.png
1.0,ZI_20181007_015022,56.0,segments/ZI_20181007_015022_56.png
1.0,ZI_20181007_015022,57.0,segments/ZI_20181007_015022_57.png
1.0,ZI_20181007_015022,58.0,segments/ZI_20181007_015022_58.png
1.0,ZI_20181007_015022,59.0,segments/ZI_20181007_015022_59.png
1.0,ZI_20181007_015022,60.0,segments/ZI_20181007_015022_60.png
0.0,ZI_20181007_015022,61.0,segments/ZI_20181007_015022_61.png
1.0,ZI_20181007_015022,62.0,segments/ZI_20181007_015022_62.png
1.0,ZI_20181007_015022,63.0,segments/ZI_20181007_015022_63.png
1.0,ZI_20181007_015022,64.0,segments/ZI_20181007_015022_64.png
0.0,ZI_20181007_015022,65.0,segments/ZI_20181007_015022_65.png
0.0,ZI_20181007_015022,66.0,segments/ZI_20181007_015022_66.png
0.0,ZI_20181007_015022,67.0,segments/ZI_20181007_015022_67.png
0.0,ZI_20181007_015022,68.0,segments/ZI_20181007_015022_68.png
0.0,ZI_20181007_015022,69.0,segments/ZI_20181007_015022_69.png
0.0,ZI_20181007_015022,70.0,segments/ZI_20181007_015022_70.png
0.0,ZI_20181007_015022,71.0,segments/ZI_20181007_015022_71.png
0.0,ZI_20181007_015022,72.0,segments/ZI_20181007_015022_72.png
0.0,ZI_20181007_015022,73.0,segments/ZI_20181007_015022_73.png
0.0,ZI_20181007_015022,74.0,segments/ZI_20181007_015022_74.png
0.0,ZE_20181007_012023,0.0,segments/ZE_20181007_012023_0.png
0.0,ZE_20181007_012023,1.0,segments/ZE_20181007_012023_1.png
0.0,ZE_20181007_012023,2.0,segments/ZE_20181007_012023_2.png
0.0,ZE_20181007_012023,3.0,segments/ZE_20181007_012023_3.png
0.0,ZE_20181007_012023,4.0,segments/ZE_20181007_012023_4.png
0.0,ZE_20181007_012023,5.0,segments/ZE_20181007_012023_5.png
0.0,ZE_20181007_012023,6.0,segments/ZE_20181007_012023_6.png
0.0,ZE_20181007_012023,7.0,segments/ZE_20181007_012023_7.png
0.0,ZE_20181007_012023,8.0,segments/ZE_20181007_012023_8.png
0.0,ZE_20181007_012023,9.0,segments/ZE_20181007_012023_9.png
0.0,ZE_20181007_012023,10.0,segments/ZE_20181007_012023_10.png
0.0,ZE_20181007_012023,11.0,segments/ZE_20181007_012023_11.png
0.0,ZE_20181007_012023,12.0,segments/ZE_20181007_012023_12.png
0.0,ZE_20181007_012023,13.0,segments/ZE_20181007_012023_13.png
0.0,ZE_20181007_012023,14.0,segments/ZE_20181007_012023_14.png
0.0,ZE_20181007_012023,15.0,segments/ZE_20181007_012023_15.png
0.0,ZE_20181007_012023,16.0,segments/ZE_20181007_012023_16.png
0.0,ZE_20181007_012023,17.0,segments/ZE_20181007_012023_17.png
0.0,ZE_20181007_012023,18.0,segments/ZE_20181007_012023_18.png
0.0,ZE_20181007_012023,19.0,segments/ZE_20181007_012023_19.png
0.0,ZE_20181007_012023,20.0,segments/ZE_20181007_012023_20.png
0.0,ZE_20181007_012023,21.0,segments/ZE_20181007_012023_21.png
0.0,ZE_20181007_012023,22.0,segments/ZE_20181007_012023_22.png
0.0,ZE_20181007_012023,23.0,segments/ZE_20181007_012023_23.png
0.0,ZE_20181007_012023,24.0,segments/ZE_20181007_012023_24.png
0.0,ZE_20181007_012023,25.0,segments/ZE_20181007_012023_25.png
0.0,ZE_20181007_012023,26.0,segments/ZE_20181007_012023_26.png
0.0,ZE_20181007_012023,27.0,segments/ZE_20181007_012023_27.png
0.0,ZE_20181007_012023,28.0,segments/ZE_20181007_012023_28.png
0.0,ZE_20181007_012023,29.0,segments/ZE_20181007_012023_29.png
0.0,ZE_20181007_012023,30.0,segments/ZE_20181007_012023_30.png
0.0,ZE_20181007_012023,31.0,segments/ZE_20181007_012023_31.png
0.0,ZE_20181007_012023,32.0,segments/ZE_20181007_012023_32.png
0.0,ZE_20181007_012023,33.0,segments/ZE_20181007_012023_33.png
0.0,ZE_20181007_012023,34.0,segments/ZE_20181007_012023_34.png
0.0,ZE_20181007_012023,35.0,segments/ZE_20181007_012023_35.png
0.0,ZE_20181007_012023,36.0,segments/ZE_20181007_012023_36.png
0.0,ZE_20181007_012023,37.0,segments/ZE_20181007_012023_37.png
0.0,ZE_20181007_012023,38.0,segments/ZE_20181007_012023_38.png
0.0,ZE_20181007_012023,39.0,segments/ZE_20181007_012023_39.png
0.0,ZE_20181007_012023,40.0,segments/ZE_20181007_012023_40.png
0.0,ZE_20181007_012023,41.0,segments/ZE_20181007_012023_41.png
0.0,ZE_20181007_012023,42.0,segments/ZE_20181007_012023_42.png
0.0,ZE_20181007_012023,43.0,segments/ZE_20181007_012023_43.png
0.0,ZE_20181007_012023,44.0,segments/ZE_20181007_012023_44.png
0.0,ZE_20181007_012023,45.0,segments/ZE_20181007_012023_45.png
0.0,ZE_20181007_012023,46.0,segments/ZE_20181007_012023_46.png
0.0,ZE_20181007_012023,47.0,segments/ZE_20181007_012023_47.png
0.0,ZE_20181007_012023,48.0,segments/ZE_20181007_012023_48.png
0.0,ZE_20181007_012023,49.0,segments/ZE_20181007_012023_49.png
0.0,ZE_20181007_012023,50.0,segments/ZE_20181007_012023_50.png
0.0,ZE_20181007_012023,51.0,segments/ZE_20181007_012023_51.png
0.0,ZE_20181007_012023,52.0,segments/ZE_20181007_012023_52.png
0.0,ZE_20181007_012023,53.0,segments/ZE_20181007_012023_53.png
0.0,ZE_20181007_012023,54.0,segments/ZE_20181007_012023_54.png
0.0,ZE_20181007_012023,55.0,segments/ZE_20181007_012023_55.png
0.0,ZE_20181007_012023,56.0,segments/ZE_20181007_012023_56.png
0.0,ZE_20181007_012023,57.0,segments/ZE_20181007_012023_57.png
0.0,ZE_20181007_012023,58.0,segments/ZE_20181007_012023_58.png
0.0,ZE_20181007_012023,59.0,segments/ZE_20181007_012023_59.png
0.0,ZE_20181007_012023,60.0,segments/ZE_20181007_012023_60.png
0.0,ZE_20181007_012023,61.0,segments/ZE_20181007_012023_61.png
